gene	21373_7_39	21373_7_68	21373_7_72	21373_7_104	21373_7_127	21373_7_141	21373_7_156	21373_7_179	21373_7_206	21373_7_229	21373_7_242	21373_7_260	21373_7_283	21373_7_292	21373_7_298	21373_7_306	21373_7_321	21373_7_329	21373_7_348	21373_7_371
ENSMMUG00000014471	0	0	7.01	0	0	0	30.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016810	0	0	0	0	0	0	0	1.01	0	0	0	0	0	3.01	0	0	0	0	0	0
ENSMMUG00000019690	0	0	0	17.01	0	0	38.01	18.01	57.02	60.02	17.01	23.01	1.01	0	0	0	0	0	1.01	0
ENSMMUG00000015804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031791	0	6.57864	0	1.11289	0	0	3.9917	0	0	0	0	0	0	3.55038	2.20634	0	6.19336	0	0	0
ENSMMUG00000021843	2.0141	0	19.4778	26.7397	0	5.01964	5.17632	90.5508	4.20413	78.1022	3.01253	8.22459	12.2852	9.50525	58.0987	13.3924	9.62472	15.4005	7.03312	1.01131
ENSMMUG00000015574	31.9453	0	7.01	6.39717	5.92797	16.6117	17.065	7.01	16.331	12.01	11.9191	3.60643	52.6453	30.6191	18.1745	74.1276	14.01	50.782	10.0032	17.9501
ENSMMUG00000030094	2.01	5.99102	0	0	0	0	0	0	12.01	0	0	0	0	0	3.01	0	0	0	0	0
ENSMMUG00000001918	191.01	27.01	42.01	30.01	48.0037	154.01	69.01	100.01	127.01	72.01	20.01	15.01	35.01	148.733	108.01	18.01	109.01	276.01	38.01	141.01
ENSMMUG00000010048	33.01	0	1.01	0	0	0	0	48.01	0	22.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023244	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000028677	4423.71	4043.54	1868.68	8345.25	5279.19	10982.1	10349.4	13128.8	6460.77	5889.66	2544.02	5721.32	9548.97	4881.08	9154.3	12969.9	8341.25	15612.4	11159.7	7411.85
ENSMMUG00000004648	0	10.01	0	12.01	0	17.01	21.01	48.02	0	8.01	1.01	0	0	0	0	4.01	0	72.02	52.02	0
ENSMMUG00000011043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001147	27.01	0	12.01	0	0	0	35.01	0	7.01	81.01	0	55.01	44.01	16.01	75.01	0	0	0	0	0
ENSMMUG00000005495	0	0	0	22.01	0	0	5.01	0	13.01	0	0	9.01	42.01	0	0	0	32.01	0	0	0
ENSMMUG00000005250	15.01	0	0	0	0	83.01	61.01	0	45.01	0	0	17.01	0	52.01	0	0	0	65.01	16.01	38.01
ENSMMUG00000007514	102.01	0	0	13.01	0	0	70.1078	0	11.1686	0	0	0	38.4299	60.4026	0	1.01073	4.01255	0	0	0
ENSMMUG00000003802	0	9.01	5.02	15.01	0	0	0	30.01	0	3.01	0	0	0	0	0	17.01	0	0	4.01	0
ENSMMUG00000021385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0993	0
ENSMMUG00000020266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022205	0	62.1345	1.01	44.01	0	0	0	0	0	0	0	71.02	0	0	69.02	1.01	1.01	0	32.01	67.02
ENSMMUG00000030170	7.01	0	0	0	67.01	20.01	0	0	30.02	58.01	1.01	14.01	0	34.01	19.01	0	0	0	0	54.01
ENSMMUG00000012835	11.8575	6.87258	1.57187	24.9498	5.91359	15.1706	22.0709	8.80394	10.4554	11.6875	1.23987	9.6404	12.0726	6.66055	13.2342	1.45252	10.7924	55.8738	3.34032	10.7616
ENSMMUG00000028833	0	2.01	0	0	0	1.01	21.02	11.9804	0	0	1.01	25.01	0	0	0	0	0	0	0	0
ENSMMUG00000031533	4.43012	2.70419	0	4.361	4.75028	8.32368	16.0537	16.2196	5.62794	13.4534	0	0	0	6.89249	10.7656	14.9877	19.0699	28.9374	15.5374	12.6895
ENSMMUG00000013276	37.01	29.01	0	0	0	86.01	0	0	0	6.01	0	0	0	7.01	0	0	0	0	0	16.01
ENSMMUG00000002601	18.01	0	0	54.01	3.01	0	53.01	14.02	0	0	1.01	0	0	0	0	78.01	0	0	0	0
ENSMMUG00000009652	1.43018	0	0	0	0	0	4.01	0	1.01	1.01	0	0	6.39993	0	0	6.89232	2.11689	0	6.04847	2.24258
ENSMMUG00000021214	0	19.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.01	0	0	0
ENSMMUG00000011604	199.495	42.1943	15.01	215.176	306.109	203.423	248.693	70.2723	195.983	195.67	35.01	0	138.448	153.518	105.833	0	189.619	169.481	26.8774	251.915
ENSMMUG00000011276	0	0	0	9.33952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000237	3.01	34.02	27.01	118.02	15.01	213.01	273.02	48.02	16.01	83.02	35.03	250.02	363.247	178.01	217.02	140.03	135.02	190.02	23.0267	237.01
ENSMMUG00000021773	24.01	0	0	63.01	0	0	18.01	16.01	0	0	18.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000012191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.01	0	0	0	0	0
ENSMMUG00000006356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030508	290.604	246.871	125.23	338.721	378.319	343.738	431.424	756.298	362.694	384.027	203.696	302.59	685.125	399.983	373.567	654.906	599.524	779.593	302.336	420.54
ENSMMUG00000008539	32.03	87.03	6.02	35.01	7.01	1.01	12.0243	37.3228	64.03	210.03	0	18.02	0	17.02	112.03	65.02	1.01	120.01	58.03	53.03
ENSMMUG00000004148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0
ENSMMUG00000012880	109.01	0	29.01	181.308	162.01	213.01	224.01	68.2503	40.01	140.01	38.01	39.01	376.01	68.01	78.01	40.01	139.01	145.01	0	87.01
ENSMMUG00000002213	6.01	0	0	0	0	0	19.01	0	24.3057	62.01	0	2.04917	0	1.01	18.01	0	0	92.01	11.01	0
ENSMMUG00000014272	0	0	0	0	31.6333	0	0	0	0	0	0	1.01	0	0	0	3.27696	0	0	0	0
ENSMMUG00000028767	216.996	119.926	75.01	307.669	362.994	284.01	303.949	217.21	194.433	483.01	121.01	174.01	820.656	77.1127	202.01	657.522	244.947	364.01	110.01	284.59
ENSMMUG00000011148	209.01	19.01	33.01	107.01	174.01	311.01	163.091	139.059	0	162.01	62.01	128.01	0	69.01	201.01	176.01	120.01	154.01	63.01	179.01
ENSMMUG00000009509	0	0	0	2.01	0	0	0	0	1.01	0	21.01	4.01	3.01	0	73.01	93.01	18.01	244.01	0	0
ENSMMUG00000013168	63.03	72.02	33.01	72.02	0	156.816	132.03	71.01	0	183.691	11.01	9.01	0	311.864	69.02	43.02	0	69.02	15.02	123.03
ENSMMUG00000005237	0	0	0	4.01	0	0	0	0	10.0909	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013146	0	0	0	0	0	0	0	0	55.01	0	0	0	0	0	0	0	0	0	10.01	0
ENSMMUG00000019310	16.02	1.01	21.02	54.02	0	56.02	121.02	120.02	0	0	11.01	8.01	1.01	0	41.01	9.01	49.01	15.01	29.02	150.932
ENSMMUG00000011622	20.01	0	0	0	46.01	78.0811	0	0	47.01	0	0	0	0	1.01	71.01	68.01	0	0	21.01	66.01
ENSMMUG00000014263	0	0	0	0	0	39.01	14.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021702	44.01	0	20.01	102.02	88.01	189.01	85.02	155.01	40.0067	198.01	5.01	66.01	62.01	62.01	166.941	129.01	83.4774	62.7928	13.01	152.02
ENSMMUG00000031224	100.01	40.01	12.01	134.541	99.01	263.01	268.01	152.01	22.01	161.01	27.01	61.01	43.01	51.02	146.01	261.01	172.01	158.129	54.1673	37.01
ENSMMUG00000005929	10.01	29.01	0	0	0	0	22.01	0	0	0	0	0	0	0	0	0	0	0	14.01	0
ENSMMUG00000003127	0	25.01	0	0	17.01	46.01	0	0	0	0	0	14.01	13.01	0	13.01	0	0	0	0	0
ENSMMUG00000029331	16.4973	11.7071	6.51672	17.5132	6.82706	515.54	22.5248	11.5218	2.78842	23.6176	14.6815	3.48275	29.0764	17.8409	8.59493	213.143	14.2809	7.8924	36.3104	9.32855
ENSMMUG00000030806	9.01	0	5.01	10.01	0	2.01	0	53.01	25.01	7.01	0	8.01	0	0	14.01	32.01	14.01	0	3.01	0
ENSMMUG00000019333	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010592	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004784	0	9.01	0	6.01	5.01	7.01	19.01	0	0	80.01	5.01	8.01	30.01	27.01	0	0	16.01	29.01	1.01	42.01
ENSMMUG00000007151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06942	0	0	0
ENSMMUG00000008510	0	0	13.01	5.01	43.01	0	0	16.01	12.01	0	0	0	0	6.01	0	0	6.01	0	19.01	31.01
ENSMMUG00000015246	0	0	0	29.01	0	0	9.01	0	0	0	52.01	0	0	0	0	0	36.01	0	20.01	0
ENSMMUG00000014342	32.01	48.01	25.01	0	0	0	9.01528	0	0	35.01	61.01	4.01	10.01	0	0	24.01	39.01	0	0	72.01
ENSMMUG00000003048	87.01	36.01	36.01	175.01	301.01	214.01	103.01	183.01	93.01	103.01	0	37.01	235.01	356.01	127.01	430.01	132.01	109.01	67.01	133.01
ENSMMUG00000010689	91.02	47.0812	35.02	56.02	128.02	63.01	79.02	79.0447	310.02	119.02	71.02	115.02	27.01	8.01	128.02	70.02	175.02	1.01	32.0187	130.02
ENSMMUG00000008179	8.01	0	20.01	4.01	0	0	0	0	0	0	0	0	0	0	0	0	19.01	0	0	0
ENSMMUG00000021360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000411	279.382	279.02	138.02	325.02	234.02	415.02	359.02	545.175	432.751	188.02	254.02	209.02	521.02	211.272	290.304	363.235	220.02	556.1	194.02	674.02
ENSMMUG00000000348	17.01	63.01	32.01	0	0	0	88.01	0	37.01	63.01	41.01	51.01	46.01	48.01	74.01	119.071	5.01	204.01	0	137.01
ENSMMUG00000030046	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020034	0	0	0	0	0	0	0	0	11.01	6.02	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010682	6.01	275.117	17.01	265.01	236.147	0	349.912	175.028	296.01	183.01	12.01	87.01	143.508	67.02	94.01	41.02	17.01	301.01	174.02	104.01
ENSMMUG00000010594	0	0	0	0	0	0	25.02	0	0	32.01	10.01	0	0	0	0	0	0	20.01	0	0
ENSMMUG00000009334	39.01	0	0	40.01	7.01	6.08528	0	14.01	1.01	0	20.01	65.5109	1.01	3.01	0	7.02352	0	0	16.1801	0
ENSMMUG00000005106	94.01	130.01	28.01	80.01	0	0	177.01	63.01	175.01	0	0	102.087	95.01	115.01	116.01	82.01	0	0	24.0203	0
ENSMMUG00000032217	192.01	102.01	42.01	123.01	107.01	293.01	131.01	194.01	192.01	187.159	66.01	159.01	377.01	168.01	107.01	125.032	425.01	341.318	200.01	30.01
ENSMMUG00000018335	35.01	55.01	5.01	3.01	0	109.01	92.01	43.01	0	0	18.01	0	170.01	0	27.01	0	0	0	0	0
ENSMMUG00000009194	469.277	565.761	191.01	736.574	781.437	925.01	434.911	465.358	1221.97	1665.83	346.01	471.01	954.563	1054.52	564.594	880.01	1008.11	2098.75	306.01	710.01
ENSMMUG00000013969	10.01	139.01	19.01	91.01	39.01	15.01	7.01	0	170.01	360.01	2.01	19.01	101.01	72.01	17.01	62.01	21.01	102.01	24.01	0
ENSMMUG00000017592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022080	0	0	0	1.01	0	0	3.01	0	0	0	0	0	12.01	0	11.01	0	8.01	0	0	0
ENSMMUG00000010501	105.01	95.01	67.01	78.01	262.01	115.59	66.01	36.01	295.865	54.01	9.01	57.01	188.926	17.01	73.0633	79.01	136.096	376.597	51.01	150.01
ENSMMUG00000014327	22.01	0	30.01	0	0	0	0	0	0	0	0	0	0	0	0	0	12.01	0	0	0
ENSMMUG00000020419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012547	0	0	0	59.01	0	50.02	32.01	0	0	0	0	16.01	14.01	0	0	0	0	0	10.01	0
ENSMMUG00000030986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003429	73.01	30.4423	4.01	100.634	142.485	98.4689	124.43	68.1742	175.968	210.01	51.01	122.5	164.2	148.347	209.049	124.129	46.01	188.882	57.01	273.798
ENSMMUG00000010715	3.15366	0	3.01	0	0	0	0	0	0	149.226	29.01	0	0	0	32.01	73.01	3.01053	1.01	16.01	0
ENSMMUG00000001441	15.01	0	0	0	62.01	0	10.01	22.01	0	0	1.01	9.01	0	100.01	10.0924	17.01	17.01	0	5.01	0
ENSMMUG00000030737	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021137	9.01	0	0	20.01	20.01	26.01	19.01	10.01	78.01	0	0	18.2969	167.01	0	29.01	0	0	0	0	9.01
ENSMMUG00000023554	0	0	0	22.01	0	0	0	0	0	23.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021789	107.131	28.4363	10.3582	49.6487	42.8556	57.2642	74.2298	44.3144	142.913	28.4437	65.5113	63.1475	72.0936	54.4634	263.678	127.212	152.014	102.518	63.3151	118.861
ENSMMUG00000020262	51.02	39.02	28.02	26.01	112.02	60.0697	39.01	40.02	45.01	50.02	31.02	69.02	48.4036	146.02	73.02	129.02	90.01	0	45.02	159.03
ENSMMUG00000032004	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008397	109.01	0	8.01	106.01	98.01	29.01	92.01	78.01	0	121.053	23.3493	20.01	152.01	28.01	42.01	203.01	84.9145	131.01	19.01	123.082
ENSMMUG00000011646	22.02	11.01	30.03	131.253	145.02	129.02	80.4562	173.069	29.02	211.02	20.01	8.02	87.959	5.01	52.0301	148.835	39.03	21.1778	41.4849	175.917
ENSMMUG00000008475	3.48163	93.6213	14.5194	17.0402	15.7405	6.32161	244.199	75.3066	36.1617	26.8627	30.5439	2.01121	1.83466	15.6267	5.86463	47.7355	16.8497	20.9366	12.5253	33.8076
ENSMMUG00000002843	0	0	0	0	31.01	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03433	0
ENSMMUG00000010964	2.01	0	2.01	0	0	4.01	7.01	7.01	4.01	0	3.01	0	5.01	5.01	1.01	2.01	10.01	1.01	11.9148	1.01
ENSMMUG00000006659	0	0	0	52.02	0	0	73.02	0	0	0	35.01	0	16.01	0	0	0	98.01	0	21.01	0
ENSMMUG00000002300	0	0	0	13.01	0	0	0	0	0	0	0	0	14.01	0	0	0	0	0	0	0
ENSMMUG00000020010	0	1.01578	0	1.06653	6.03589	1.02968	0	1.01427	1.03175	1.025	1.01622	1.02564	0	0	2.01345	0	2.01632	1.01585	1.01593	2.01228
ENSMMUG00000000630	0	0	4.01	0	0	0	0	10.01	0	80.01	0	0	0	0	32.01	0	0	0	0	0
ENSMMUG00000029213	0	0	0	0	17.02	16.02	0	7.02	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008271	0	0	0	0	0	0	0	0	0	6.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.01	0	0	14.01
ENSMMUG00000015417	17.01	26.01	17.01	22.01	41.01	48.01	0	0	0	0	8.01	0	0	19.01	12.01	41.01	7.01	0	34.01	51.01
ENSMMUG00000000511	141.02	104.01	0	171.01	0	445.01	273.161	153.01	231.01	269.01	21.01	24.01	163.01	259.01	117.01	3.01	1.01	0	41.01	104.01
ENSMMUG00000013253	66.01	22.01	11.01	54.01	47.0775	136.01	43.01	31.01	33.01	103.01	0	0	53.01	56.01	8.01	23.01	68.0498	0	23.0261	37.01
ENSMMUG00000018597	195.01	0	9.01	18.01	82.01	0	126.01	207.01	0	44.01	24.01	0	0	0	93.01	40.01	68.01	0	25.01	101.01
ENSMMUG00000005256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020806	0	23.02	0	0	0	0	2.01	12.01	0	52.02	0	0	0	73.0531	0	126.01	0	0	1.01	0
ENSMMUG00000009524	30.01	38.02	0	45.02	2.01	196.02	14.02	44.02	57.02	0	0	14.01	0	0	37.01	0	49.02	0	0	0
ERCC-00095	0	0	5.01	21.01	6.01	0	26.1106	0	17.01	0	6.01	11.01	21.01	58.01	0	1.01	0	0	11.01	19.01
ENSMMUG00000021130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018666	58.01	0	0	0	20.01	24.01	63.01	0	0	31.01	0	0	62.01	0	0	0	0	48.01	9.01	0
ENSMMUG00000022872	3.01	10.01	0	0	0	0	41.01	3.01	6.01	0	0	14.01	0	0	12.01	0	0	0	16.01	0
ENSMMUG00000013606	0	0	4.01	0	0	0	0	0	0	5.01	0	0	0	0	0	0	52.01	0	11.01	0
ENSMMUG00000009009	16.01	0	6.01	63.01	0	0	21.01	40.01	0	0	0	42.01	0	11.01	0	0	3.01	0	11.01	90.01
ENSMMUG00000011322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010904	42.01	12.01	2.01	125.01	27.01	0	29.01	324.01	290.02	170.01	0	301.01	1.01	0	188.01	63.01	164.02	0	129.01	8.01
ENSMMUG00000005924	125.02	21.02	31.02	125.02	66.02	93.02	77.02	97.02	0	52.02	19.02	11.02	0	123.02	132.02	78.02	121.02	263.109	23.01	86.02
ENSMMUG00000020431	228.834	49.02	31.02	106.02	95.02	72.02	54.027	35.01	65.02	147.02	41.02	68.01	116.02	68.02	115.02	366.02	335.02	0	11.01	49.02
ENSMMUG00000029334	73.9485	3.39335	10.3528	4.74943	24.7968	32.8227	45.5347	27.8166	0	18.4209	12.155	3.67006	33.0134	13.4627	10.9218	29.8535	16.4716	50.7131	45.1183	19.2122
ENSMMUG00000015353	114.01	28.01	56.01	130.01	99.01	273.833	155.441	160.01	90.01	188.059	118.682	55.01	217.11	145.01	265.01	402.715	240.01	0	39.01	206.458
ENSMMUG00000030606	19.9021	0	12.8585	29.9403	12.3096	24.2528	57.8462	33.2101	30.7541	39.8305	8.01	0	3.0259	7.60952	8.81108	54.2438	58.6735	0	8.01	39.2562
ENSMMUG00000013876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015749	243.01	180.332	193.01	123.01	60.01	413.01	141.01	95.01	788.01	11.01	46.01	132.01	247.01	161.01	166.01	257.01	409.01	243.01	155.01	53.01
ENSMMUG00000018494	0	0	0	0	6.01	0	0	0	0	0	0	0	0	0	3.01	0	0	0	3.01	1.01
ENSMMUG00000012540	0	0	0	3.01	0	0	0	0	0	16.01	0	0	0	0	0	0	8.01	36.01	4.02	0
ENSMMUG00000029223	0	0	0	56.01	0	0	53.01	0	38.8874	0	0	0	0	0	0	0	0	129.01	29.01	0
ENSMMUG00000028901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023253	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	1.01096	0
ENSMMUG00000029108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007281	0	0	0	0	0	34.01	0	14.01	0	0	0	2.01	23.01	0	18.01	0	0	0	0	0
ENSMMUG00000010740	602.02	224.02	218.01	855.709	678.737	620.936	496.02	591.548	466.01	920.662	179.743	184.01	1156.54	793.652	509.01	818.478	1293.34	885.02	167.008	1030.56
ENSMMUG00000008284	7.01	0	0	47.01	9.01	0	23.01	0	8.01	44.01	8.01	0	0	123.02	60.01	24.1452	127.01	111.01	29.0715	89.01
ENSMMUG00000020673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011142	397.265	199.01	129.01	330.01	143.01	408.171	194.816	358.886	424.01	232.01	142.01	134.01	209.01	111.01	367.968	123.086	237.04	394.141	256.557	435.01
ENSMMUG00000017734	0	0	0	0	0	0	0	4.01	0	0	1.01	1.01	0	0	0	0	0	15.01	5.01	0
ENSMMUG00000001998	62.01	64.01	26.01	160.01	151.01	32.01	16.01	112.01	20.01	142.01	57.01	23.01	84.01	57.01	26.01	67.01	122.01	179.01	26.01	117.01
ENSMMUG00000011293	0	0	4.01	2.01	0	0	0	0	75.01	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011158	49.7017	0	9.01	42.01	0	116.719	50.7685	0	86.3962	152.953	36.8806	8.96257	0	44.9234	60.01	0	54.3536	173.634	24.4532	125.798
ENSMMUG00000005636	18.01	0	0	0	0	0	11.01	0	0	0	0	0	0	0	9.01	0	0	0	0	0
ENSMMUG00000005263	0	0	0	61.01	0	65.2712	1.01252	0	65.8282	62.4277	18.01	22.3475	0	3.02549	0	64.3544	13.01	1.01405	12.8761	53.01
ENSMMUG00000002996	33.01	0	0	62.02	0	91.02	24.02	0	0	0	50.02	34.01	0	77.02	54.01	64.01	0	0	48.01	0
ENSMMUG00000004777	0	0	0	0	28.01	0	0	0	0	0	0	0	0	0	67.01	0	0	0	0	0
ENSMMUG00000020338	57.01	178.01	210.01	109.01	223.01	263.01	126.01	126.01	55.01	133.01	179.01	288.01	179.01	0	48.01	214.01	106.01	410.01	111.01	303.01
ENSMMUG00000008741	0	0	0	0	0	0	0	2.01	0	0	0	0	0	12.01	0	0	0	0	0	0
ENSMMUG00000016366	25.01	0	1.01	0	50.01	72.0481	36.01	0	1.01	68.6547	29.01	1.03366	45.02	89.01	23.01	4.01	106.01	0	6.02939	7.01
ENSMMUG00000018355	154.01	187.01	40.01	8.01	0	184.01	228.01	346.01	206.259	158.01	37.01	251.01	160.01	297.01	328.01	138.113	200.01	463.01	98.0004	60.01
ENSMMUG00000013473	14.6713	0	0	0	0	0	59.02	63.0289	0	0	0	18.01	0	70.02	30.02	1.01	0	0	0	0
ENSMMUG00000030140	0	0	0	15.1798	0	0	0	0	0	0	0	0	0	17.0306	21.0482	2.29028	0	0	0	0
ENSMMUG00000013446	0	107.02	40.02	0	0	0	48.01	0	52.01	122.01	31.01	0	0	0	0	0	0	0	0	141.02
ENSMMUG00000010999	88.01	0	5.01	0	129.01	281.01	0	88.01	135.01	23.01	57.01	7.01	0	44.01	81.01	55.01	54.01	102.01	3.01	112.01
ENSMMUG00000016115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003516	1.01	4.01	0	0	21.9904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01
ENSMMUG00000014952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01397	0
ENSMMUG00000018458	76.02	0	28.02	60.01	58.01	168.02	2.01547	23.01	0	17.01	2.01	56.01	0	0	0	69.02	108.02	46.02	7.01	106.522
ENSMMUG00000002288	1.01742	3.02864	0	5.14367	0	1.30525	7.57288	8.93189	0	7.43365	1.07161	3.11349	9.07796	5.62509	6.13075	5.81051	2.64582	5.04509	1.03133	3.89874
ENSMMUG00000003886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005803	59.01	6.01	12.01	79.01	62.01	0	10.01	0	54.01	136.01	0	41.01	67.01	57.01	41.01	0	12.01	0	21.01	14.01
ENSMMUG00000031152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030915	0	107.01	10.01	35.01	89.02	0	50.01	1.01	0	73.02	32.01	0	0	114.02	47.02	37.02	360.02	6.01507	0	73.01
ENSMMUG00000017328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014589	30.01	64.01	5.01	0	15.01	125.01	28.01	7.01	0	0	50.01	0	18.0139	0	44.01	99.01	98.01	3.01	37.01	55.01
ENSMMUG00000005553	0	5.02	19.01	0	30.01	0	48.01	0	71.01	0	35.01	17.01	143.02	93.01	0	0	0	152.168	16.02	0
ENSMMUG00000030973	1.01462	0	4.08226	0	0	0	2.76148	4.03283	1.01338	0	0	0	2.02576	0	0	3.03474	2.02496	1.01354	0	4.04762
ENSMMUG00000013273	2.06071	1.01	4.01	0	0	4.43265	2.02777	0	0	3.82388	0	1.01	0	9.23079	0	10.0894	2.01	8.93306	14.8826	2.87466
ENSMMUG00000012610	32.01	0	0	13.01	29.01	4.01	0	111.01	0	7.01	0	21.01	0	0	27.01	0	4.01	148.01	0	8.01
ENSMMUG00000029073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022056	1.01	23.01	8.01	22.01	0	1.01	0	51.01	0	0	0	7.01	0	0	0	58.01	0	0	12.01	0
ENSMMUG00000023608	182.203	51.3487	16.8474	190.028	197.352	207.341	200.124	141.459	102.333	245.313	14.6549	144.111	149.543	262.141	86.4734	120.585	167.891	83.8007	40.4484	241.408
ENSMMUG00000006720	846.01	89.01	82.01	395.987	483.01	705.01	296.181	655.01	288.01	473.347	315.01	211.01	326.01	845.01	426.859	170.097	275.015	206.01	166.01	749.01
ENSMMUG00000004752	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006758	0	0	13.01	2.01	0	0	0	82.01	0	0	2.01	8.01	89.01	0	0	0	0	0	0	0
ENSMMUG00000003184	107.01	38.01	45.01	256.01	79.01	293.01	227.01	13.01	298.01	127.01	2.01	140.01	244.01	153.01	131.01	224.01	189.01	135.01	43.01	250.01
ENSMMUG00000018122	0	32.01	10.02	1.01	41.01	187.02	24.01	0	45.02	0	0	32.01	11.01	0	24.02	6.01	4.01	0	0	208.02
ENSMMUG00000011277	322.01	6.01	88.5726	188.01	312.558	0	273.01	36.01	94.01	261.01	57.01	154.01	647.052	343.01	232.01	161.01	468.01	814.01	120.01	309.01
ENSMMUG00000031871	3.97629	8.01	1.05355	3.59612	2.03415	9.2195	7.7726	12.9505	13.01	5.27004	0	2.84899	11.511	5.68916	3.5238	26.6776	11.9869	10.637	10.2086	2.01
ENSMMUG00000012081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012726	0	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	16.01	0	0	0
