gene	21373_1_7	21373_1_22	21373_1_46	21373_1_73	21373_1_74	21373_1_99	21373_1_107	21373_1_114	21373_1_123	21373_1_124	21373_1_131	21373_1_137	21373_1_138	21373_1_153	21373_1_177	21373_1_178	21373_1_181	21373_1_188	21373_1_192	21373_1_195	21373_1_207	21373_1_208	21373_1_234	21373_1_275	21373_1_276	21373_1_295	21373_1_334	21373_1_341	21373_1_360	21373_1_365
ENSMUSG00000032531	5.01	62.01	1.01	0	396.904	24.01	0	19.01	368.179	103.01	14.01	403.01	1.01	15.01	1.01	75.3456	0	0	1.01064	29.01	110.01	0	235.01	1236.01	0	72.0199	137.636	0	204.01	76.01
ENSMUSG00000025105	0	0	0	0	1.01	0	0	0	0	6.01	0	7.01047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021771	90.1969	159.02	1.01	1.01	0	87.1065	184.02	73.01	1165.92	379.282	47.014	1051.08	2.01	113.01	3.01	543.03	1.86134	2.01	657.752	128.01	48.01	61.01	512.133	582.02	652.497	50.02	848.96	106.02	81.01	76.03
ENSMUSG00000047407	160.05	21.01	0	0	69.01	22.01	24.01	4.01	0	191.434	1154.56	0	0	31.01	0	147.01	1125.29	0	0	0	76.01	0	362.043	0	0	612.007	52.481	71.8401	0	42.01
ENSMUSG00000083186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032743	0	0	8.28506	4.6489	1.065	0	1.01741	0	2.14936	16.614	7.71471	1.04559	0	0	6.11191	4.10844	0	3.0458	1.02328	0	0	3.04552	3.59362	41.2759	3.04592	19.0255	0	10.0649	1.18179	0
ENSMUSG00000028234	76.9154	76.475	95.7232	65.0301	82.0521	129.398	87.633	160.78	1068.58	676.979	108.239	383.198	138.03	28.1903	307.335	365.75	880.394	213.812	481.786	152.014	217.809	66.586	1241.34	1325.92	172.549	54.4358	658.802	98.02	60.9804	277.874
ENSMUSG00000041617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0
ENSMUSG00000086784	0	0	0	1.01568	0	0	0	0	0	0	2.03938	0	0	0	0	0	1.01	1.01727	0	0	0	0	0	0	0	0	0	0	0	4.01
ENSMUSG00000070972	6.48932	45.03	13.7594	0	19.9749	2.01	0	27.01	119.596	0	10.9036	24.02	0	27.02	0	32.01	0	0	0	60.03	0	2.01194	0	11.6196	0	43.02	0	15.01	7.01	0
ENSMUSG00000034101	33.01	42.01	74.01	150.01	36.02	2.01	1.01	40.01	13.01	542.01	164.01	222.231	1.01	0	0	136.43	0	0	0	5.01	60.01	48.02	417.84	419.02	0	0	139.01	0	33.01	30.01
ENSMUSG00000081943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096968	0	6.24674	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.961	0	0
ENSMUSG00000031431	19.01	555.01	1.0433	3.01	0	47.01	88.9605	0	708.02	2494.48	1.05616	3.01	8.01	101.01	1.01	160.01	1207.07	0	1.01	34.6408	72.01	28.01	637.01	675.86	3916.92	2.01	109.111	151.233	60.01	201.01
ENSMUSG00000060198	1.58892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040329	0	67.02	0	181.753	0	0	9.82838	0	0	259.03	0	0	0	1.74457	1.01	39.0619	0	95.3646	0	31.02	0	0	0	0	0	5.31588	0	18.01	9.86484	0
ENSMUSG00000015957	0	0	0	0	6.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031595	0	0	0	0	0	0	18.01	0	0	218.01	1.01	4.01318	4.92449	0	181.01	0	0	0	0	15.01	0	0	254.01	0	0	0	0	0	0	8.01
ENSMUSG00000040265	10.01	0	20.0218	0	2.01	0	0	0	1.01032	10.0209	3.02107	2.02298	4.02283	0	1.01044	0	1.01125	3.01	1.01131	0	0	0	0	0	1.62365	0	1.01	0	0	0
ENSMUSG00000018537	0	0	0	1.01197	1.07089	0	0	0	23.01	0	0	0	0	0	3.59581	4.04354	0	0	0	0	0	0	81.01	11.076	0	0	0	0	0	3.71504
ENSMUSG00000062093	0	0	0	0	0	0	0	0	0	0	0	7.42845	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0
ENSMUSG00000049760	13.01	36.01	1.01	1.01	53.01	22.01	6.01	27.3049	358.135	265.361	0	349.165	0	7.01	146.01	211.217	213.225	1.01	405.96	42.01	39.0075	0	291.286	139.294	0	22.01	466.228	31.1376	20.0802	52.01
ENSMUSG00000046934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041298	0	4.01	12.01	0	3.03872	0	0	0	0	0	0	0	0	0	6.01	0	0	0	0	2.01351	0	1.01	0	0	0	8.36918	0	0	0	0
ENSMUSG00000031410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094317	0	0	0	0	0	0	0	0	0	0	0	0	0.676667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066456	71.0301	78.02	0	153.05	0	57.03	189.05	20.02	1161.58	1407.7	126.143	1146.01	470.886	34.2541	46.0191	269.909	263.49	0	0	261.827	90.3689	41.03	569.889	1215.97	446.168	39.01	0	81.3361	312.376	51.02
ENSMUSG00000035093	26.01	90.01	0	3.01	0	23.0296	0	0	0	64.01	0	90.01	0	49.01	0	1.01	0	217.208	0	43.01	2.01	23.02	0	0	0	0	0	14.01	45.01	0
ENSMUSG00000027384	0	0	0	0	0	0	0	0	0	41.01	0	0	0	1.06279	0	0	351.01	0	0	0	29.0225	0	159.104	0	0	0	0	13.01	0	19.2157
ENSMUSG00000025876	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031715	59.0321	0	0	176.412	2.02629	7.01	7.45464	48.01	156.039	19.0158	521.576	64.01	1.01	12.0264	0	158.394	1.01	4.01119	98.01	52.2573	83.01	38.02	0	228.704	0	54.01	0	13.02	11.01	14.01
ENSMUSG00000000266	0	3.01	11.4064	5.13539	1.07655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	43.0522	0	0
ENSMUSG00000004096	41.01	64.01	97.9743	0	0	126.994	4.01	0	362.171	220.157	0	103.431	289.305	56.4474	1.01	112.916	0	32.01	293.985	29.01	110.032	15.01	305.01	515.639	0	0	112.214	52.2964	10.01	4.01
ENSMUSG00000040771	0	0	0	0	0	0	0	0	0	148.02	0	0	0	13.02	1.01	0	0	0	0	0	0	0	0	0	0	0	0	18.01	0	15.01
ENSMUSG00000098180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028809	58.04	55.4204	0	94.0651	113.02	41.01	38.02	0	576.33	14.01	0	189.129	0	27.0405	0	60.0536	0	118.055	67.1112	78.04	0	121.03	215.292	413.184	0	57.05	0	84.0911	36.03	2.01
ENSMUSG00000041406	0	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573.539	0	0	0
ENSMUSG00000021250	26.01	69.01	2930.46	620.005	150.01	0	2.01	0	0	0	2070.06	0	0	0	1.01015	1.01	0	0	0	3.01255	0	143.315	0	142.123	5.01	75.01	1.01	122.034	11.01	16.01
ENSMUSG00000080717	29.9046	2.01	0	27.6646	21.524	13.02	0	0	0	50.5845	291.056	29.2815	0	7.26466	45.8047	0	0	0	110.367	4.58947	0	0	0	207.837	156.908	42.4978	0	22.01	20.5857	13.9503
ENSMUSG00000063439	0	22.01	0	0	54.01	16.01	0	0	0	0	0	0	0	0	1.01	0	0	0	0	17.01	18.0623	0	0	103.01	0	62.0832	0	12.01	58.01	0
ENSMUSG00000066975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091243	193.01	287.01	1.01	142.092	393.222	1.01	249.035	45.01	639.216	355.924	7.01	498.01	2.01	107.01	157.6	70.01	2665.38	0	0	168.01	211.331	18.01	276.01	299.41	2466.2	51.01	2.01	39.01	227.01	24.01
ENSMUSG00000028023	0	0	0	0	0	0	0	0	0	0	769.005	0	0	0	0	0	0	0	0	0	66.02	0	0	0	0	0	0	0	0	0
ENSMUSG00000091277	4.11487	0	0	36.0665	0	0	0	0	0	0	3.1785	0	0	2.06033	0	23.193	0	0	0	2.01	0	6.01	0	0	0	0	0	4.05334	0	0
ENSMUSG00000107410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037712	33.02	50.01	0	275.665	19.4755	24.0301	293.02	54.7043	1312.52	378.514	1.01	687.065	627.01	77.02	0	210.555	2335.97	7.03058	623.277	34.01	87.02	42.02	246.019	181.01	317.448	148.01	0	122.01	5.01	30.02
ENSMUSG00000032181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078485	0	0	0	0	0	0	70.0822	0	0	0	0	103.01	0	6.01	0	0	0	0	0	28.01	0	0	0	0	0	0	1.01	0	31.01	0
ENSMUSG00000063157	0	0	56.0125	0	3.86969	0	0	0	0	2.3607	4.47482	2.63483	6.04072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020993	60.01	49.3991	455.456	42.6111	0	91.01	69.01	0	0	332.02	216.17	91.01	0	16.01	0	88.5516	0	16.01	401.073	61.3026	0	0	493.664	234.093	0	32.01	0	33.01	2.17811	2.01
ENSMUSG00000078974	0	2.51679	0	0	7.57199	0	2.50119	4.82504	18.8329	57.0593	6.62028	65.2458	0	1.20957	0	55.2081	113.318	21.4456	52.3142	1.19294	13.9097	4.79898	92.8093	93.7851	0	6.0788	26.736	3.5976	1.21245	0
ENSMUSG00000027288	87.0299	51.01	343.02	1.01	33.01	45.03	42.03	60.02	1.01	75.1109	343.01	276.073	0	41.02	2.01	182.044	0	17.01	0	97.2179	220.217	0	0	153.175	0	64.01	1.01	41.02	0	17.03
ENSMUSG00000024212	0	32.01	0	0	0	0	0	20.01	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0
ENSMUSG00000030739	0	0	1.01	0	0	0	0	0	0	0	7.96759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024621	1.41202	0	0	0	0	1.47341	0	0	0	5.28598	0	0	0	0	15.4705	0	0	0	234.456	0	0	1.92507	0	6.90889	0	0	0	1.32424	0	0
ENSMUSG00000081434	0	0	0	0	0	0	0	0	2.01569	0	0	0	0	0	0	0	2.01421	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043773	0	1.01	37.1203	0	0	0	0	0	0	0	0	21.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046541	0	0	0	1.01	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.01	0	0	0	0	0	40.01	0	0	0	1.01
ENSMUSG00000048154	0	0	1.01	60.01	31.01	32.01	0	0	0	41.6446	2.01305	101.01	0	5.01	0	100.01	323.418	182.015	2.01	7.01	0	11.0121	51.01	57.0169	1.01073	2.01	1.01	18.01	3.02118	0
ENSMUSG00000025370	0	0	0	0	0	0	0	0	0	0	0	0	118.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031112	0	0	0	0	0	0	19.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025736	4.91721	18.2308	90.0082	19.0483	13.8251	8.74775	2.40644	0	4.36682	0	0	29.094	0	1.02139	0	87.9286	1.05675	0	2.08582	0	1.19185	0	8.57227	1.03485	0	0	0	17.969	1.03645	17.2981
ENSMUSG00000042082	0	48.01	0	0	122.708	0	0	76.01	5.77817	0	0	9.0855	1.65911	1.01	0	0	0	1.01016	0	0	0	0	0	0	1.33701	0	0	4.07765	0	0
ENSMUSG00000089782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05852	0	0	0	0	0	0	0	0	0
ENSMUSG00000061518	61.4204	63.01	170.161	7.01	45.01	34.01	34.1351	28.02	871.7	819.417	44.01	259.511	209.933	12.01	158.879	277.478	267.008	27.1903	428.993	93.9779	75.01	66.01	492.002	682.591	4.01	14.01	322.897	47.9968	110.01	128.084
ENSMUSG00000019173	0	6.01	0	47.01	0	0	41.1667	0	0	1.01	0	46.01	0	11.01	1.01	54.9434	0	53.01	0	0	11.01	0	138.055	0	0	0	0	0	40.01	4.01
ENSMUSG00000020794	8.01	3.01	8.75268	0	0	40.01	0	0	0	616.901	0	138.01	0	172.118	1.01	0	0	1.01	0	21.01	25.01	0	154.01	0	190.899	6.05583	0	7.01	0	0
ENSMUSG00000049922	0	0	0	0	0	0	0	0	0	0	0	0	0	13.01	0	0	0	0	0	0	1.01	0	0	0	0	0	162.608	0	0	0
ENSMUSG00000008734	3.01	0	0	0	13.3634	0	0	0	0	0	0	0	0	3.02	0	118.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073639	96.3643	171.037	1.01	92.0394	0	44.01	81.01	1.01	100.01	103.01	0	456.028	0	260.962	0	307.01	0	51.0275	1.01002	123.01	145.01	1.01	433.459	6.02096	0	0	0	254.01	11.01	96.01
ENSMUSG00000082762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15399	0	0	0	0	0	0	0	1.0425	0	0	0	0	0
ENSMUSG00000016559	3263.44	1792.67	3132.23	1776.96	3586.09	509.422	2196.3	669.099	7544.87	9200.55	15611.6	6162.63	226.067	1878.73	11625.8	2005.54	7063.11	1199.03	5649.94	684.786	850.809	1633.7	2038.05	11920.6	6832.01	453.43	6152.82	1376.39	1958.11	852.863
ENSMUSG00000029544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040195	0	14.02	0	0	6.80377	1.15838	0	0	619.01	198.02	221.489	2.01	0	0	0	0	987.01	2.01	1.01	0	0	0	0	0	0	0	0	85.2782	4.15099	0
ENSMUSG00000034334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035847	1.01	0	0	1.01	0	3.01	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.767	0	0	0	0	0
ENSMUSG00000082912	0	0	9.08556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058558	0	31.0841	1.03329	13.3891	42.4497	2.98919	28.4778	7.99486	19.546	5.76165	15.951	36.0217	0	41.5673	0	55.707	1.02394	3.10093	43.9744	24.3039	25.9185	0	31.1107	255.685	9.59154	0	43.3227	31.1005	14.6213	1.43503
ENSMUSG00000104514	0	0	0	0	0	0	0	0	0	0	0	1.08082	0	1.0892	0	0	1.06042	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069020	0	2.01	0	0	0	0	5.23815	0	7.01	0	0	0	0	0	0	1.01	0	0	0	3.01	0	1.01	56.01	14.01	0	2.01	0	5.02	0	0
ENSMUSG00000029670	57.0399	0	0	0	16.0323	0	0	0	0	257.263	0	0	0	0	0	73.03	0	0	0	0	0	0	0	59.0971	0	0	0	0	15.0371	0
ENSMUSG00000098557	0	0	1.20856	13.2909	0	0	3.01	0	2.01	9.19763	0	0	0	67.0452	0	0	0	0	0	0	0	0	0	0	60.01	0	0	0	0	0
ENSMUSG00000004709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094276	0	0	0	0	3.88488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038242	0	0	1.01	0	0	0	0	0	0	0	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039783	0	0	0	1.01	1.13113	0	0	0	5.04993	0	0	0	1.11382	0	0	0	0	9.7175	0	0	0	1.3469	0	0	0	0	1.09596	0	0	0
ENSMUSG00000038762	0	9.01	1.01	1.01	1.01	3.30131	10.01	70.1469	0	174.01	0	377.876	5.01	36.01	3.01	93.01	0	54.0164	0	24.0531	46.01	15.02	0	114.01	378.711	22.01	0	72.03	6.01	0
ENSMUSG00000028763	0	1.01	0	0	1.01	10.02	1.01	0	61.02	3.01	6.01	41.02	1.01	0	0	129.01	0	5.01	0	8.02	0	1.01	0	55.1485	1.01	1.01	0	4.02	0	18.01
ENSMUSG00000030313	2.02744	12.5429	4.05749	29.0004	7.1673	1.10827	0	0	1.01067	23.2616	2.28137	32.4797	8.44835	1.16345	4.10006	23.638	20.9216	75.0263	0	0	0	0	18.4782	104.236	108.333	3.94131	315.762	1.05649	50.2052	0
ENSMUSG00000036687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014550	0	1.01	0	0	0	0	0	0	0	0	8.70667	0	614.01	0	0	1.01238	0	0	0	0	0	0	0	24.4341	0	73.3206	0	9.01	32.01	0
ENSMUSG00000051223	178.02	212.03	0	314.514	255.269	149.964	277.132	121.01	1823.86	394.19	658.658	251.197	262.539	234.01	1.01	1317.29	976.078	10.0136	577.007	80.2353	48.01	72.1157	717.534	830.322	983.734	214.03	69.0573	243.979	62.03	108.01
ENSMUSG00000064310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025231	0	18.02	0	0	0	0	0	0	0	151.02	0	3.01	3.01	0	0	0	1.01	0	0	0	37.02	0	0	0	0	6.01	0	0	13.01	1.01
ENSMUSG00000107068	0	0	0	1.01	135.01	0	0	0	0	137.01	0	178.01	0	8.01	0	0	0	0	0	6.01	0	0	0	0	0	0	0	9.01	0	0
ENSMUSG00000073290	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	2.01	0	0	0	0
ENSMUSG00000025240	40.01	31.01	0	0	111.01	1.01	58.01	34.01	0	357.996	0	179.014	0	0	0	91.3879	0	0	0	0	1.01	0	0	1.01	0	0	2.01	57.01	48.01	1.01
ENSMUSG00000082066	0	0	0	0	0	0	0	0	0	0	0	1.01253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027710	33.3743	5.12071	145.863	85.6567	78.4945	55.9473	7.51939	0	30.9761	52.567	19.064	155.858	152.171	19.7635	251.601	10.0294	0	41.0624	1.26171	0	10.0216	8.92101	0	16.0085	98.25	9.01997	19.7258	17.8366	2.52176	2.45372
ENSMUSG00000029676	0	0	0	16.01	173.02	0	0	0	0	55.02	0	0	4.08687	0	0	2.59509	0	0	0	26.02	0	13.01	0	0	0	0	4.26875	0	0	0
ENSMUSG00000052031	0	0	0	0	1.01773	0	57.01	17.01	0	1.01	1220.41	1.01	0	32.8359	0	0	1.01	0	0	0	0	32.01	125.086	195.256	1.01	65.01	1.01	53.01	0	0
ENSMUSG00000099383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039840	0	0	0	71.01	2.01	0	0	0	0	1.01537	0	0	0	0	0	0	0	0	0	0	0	16.01	0	67.1228	0	13.4006	0	0	0	0
ENSMUSG00000047557	111.01	66.01	0	84.01	157.01	5.02161	92.01	39.01	1036.87	2441.67	4.01	1677.95	0	121.242	0	161.204	755.647	0	1.01	37.2173	216.103	9.01	170.01	143.01	768.01	0	0	102.215	95.01	110.01
ENSMUSG00000103793	0	0	0	0	0	13.9559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034664	0	0	0	0	1.01	0	0	0	0	1.01	0	1.01	0	1.01	0	3.06764	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0
ENSMUSG00000074800	0	0	0	0	0	0	1.21145	5.74758	98.1314	29.4138	7.69217	40.0247	6.01736	0	0	35.8872	77.5562	0	0	11.6598	0	5.58385	48.5344	8.90369	22.5046	1.04588	6.53643	0	0	29.0926
ENSMUSG00000054199	7.08021	0	0	51.1158	0	2.20405	0	6.42169	0	3.0122	2.03001	111.741	0	0	1.01126	0	0	1.25033	0	0	0	0	0	4.48262	0	0	0	2.55625	37.7543	0
ENSMUSG00000025246	112.125	35.01	0	0	20.01	8.01	20.01	1.01	14.01	7.01	1.01	98.01	1.01	8.01	0	70.01	0	0	0	33.01	46.01	0	0	166.114	0	0	0	52.01	0	0
ENSMUSG00000025531	0	0	1.01	0	0	0	30.01	0	0	0	0	0	0	29.01	9.01199	0	0	0	0	0	0	45.1579	0	93.3129	0	0	0	8.02	15.01	0
ENSMUSG00000030699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020706	26.01	0	0	3.72804	39.01	0	41.01	0	10.116	0	1.01	0	7.54616	9.01	0	96.2686	848.339	0	0	20.01	0	23.0519	307.762	52.0373	0	93.2019	92.5893	34.01	0	35.0825
ENSMUSG00000044533	160.329	408.815	5.49653	76.7469	361.031	315.129	364.7	345.816	2607.45	1961.64	109.503	2109.63	910.551	121.228	41.71	1774.94	3802.9	158.763	1287.14	314.527	616.601	176.478	4133.42	1242.9	776.165	154.859	317.723	402.93	140.787	544.588
ENSMUSG00000042249	0	0	0	0	14.4064	0	0	0	0	0	24.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5144	0	0	0	0	0
ENSMUSG00000033207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027332	0	18.01	2.46231	1.04	1.46395	13.02	68.0985	0	2.01138	0	1.04676	1.07588	1.01	0	2.06818	1.01026	1.01033	1.01101	1.01031	0	0	0	1.01036	18.051	0	0	2.02746	19.01	0	0
ENSMUSG00000039959	0	0	0	4.86369	2.02	0	0	0	17.8026	215.01	0	8.02	17.9792	0	0	2.56966	0	1.3585	0	0	0	0	0	23.9062	0	0	0	0	0	0
ENSMUSG00000052419	85.0301	48.04	0	65.02	0	9.01	93.413	0	354.094	536.807	1.01	94.02	0	70.3843	386.438	172.917	0	17.0295	0	82.0673	29.3176	29.0432	0	5.01719	0	5.01	0	18.02	0	31.03
ENSMUSG00000040387	0	0	1.3451	0	0	3.05955	1.02598	0	2.44968	2.66339	0	3.13792	2.67235	0	3.22807	2.67917	2.04799	0	0	0	1.04302	0	1.01014	0	1.05264	0	82.4407	0	0	0
ENSMUSG00000049758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027455	41.02	0	0	5.15536	143.01	30.01	11.04	53.01	315.01	19.01	0	134.01	0	164.01	0	262.822	0	0	2.01	56.02	3.01	9.01	0	172.111	4.02	134.229	0	40.01	0	47.01
ENSMUSG00000059975	0	0	3.25787	0	0	0	0	1.01	0	1.01001	0	3.10803	0	0	0	0	0	1.01	0	0	0	0	0	0	0	2.01	0	0	0	0
ENSMUSG00000099085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035274	1.01	36.01	0	0	194.01	0	14.01	0	983.031	328.144	2.01	4.01	1.01012	20.0598	0	120.029	1.01	0	555.605	2.01	5.01	12.2865	0	157.043	0	44.01	3.01	28.01	56.01	11.01
ENSMUSG00000040253	724.01	320.101	3350.34	7505.95	416.019	251.02	423.327	345.438	641.35	2836.98	5030.12	678.532	1104.03	424.376	2633.86	337.165	0	375.803	1960.58	429.123	54.01	554.146	542.107	1969.29	0	147.736	0	425.663	836.614	115
ENSMUSG00000093773	0	0	0	0	0	0	12.4619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034320	0	0	15.6371	18.3856	1.03047	0	0	0	0	0	9.21328	2.02238	0	0	0	0	0	0	0	20.01	0	0	0	7.68805	0	0	0	0	0	0
ENSMUSG00000108857	9.11757	5.84658	70.113	129.896	69.9821	18.8715	3.23663	0	13.063	19.0053	21.0917	177.233	183.506	1.33246	400.666	31.3996	11.0636	46.1697	2.25428	3.68191	0	20.0302	0	8.42695	10.7807	9.98886	127.626	4.29037	2.02278	2.20901
ENSMUSG00000040289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019303	0	16.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.02	18.02	0	0	0	0	608.03	2.01	0	0
ENSMUSG00000082123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001089	96.053	91.02	595.195	357.031	121.01	104.048	158.996	92.0356	602.029	748.668	593.606	619.071	0	24.01	317.092	259.13	0	59.0213	663.04	79.0896	136.03	121.272	145.056	667.124	1.01	214.02	78.01	111.02	290.601	58.0785
ENSMUSG00000096726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03008
