index	gene	class	divergence
5797	ENSMUSG00000078619	a_all	-1.14039136124927
5798	ENSMUSG00000025037	a_all	1.54093957154524
5799	ENSMUSG00000025607	a_all	-1.24301293207713
5800	ENSMUSG00000050953	a_all	0.601403817474643
5801	ENSMUSG00000039100	a_all	-1.43776184714393
5802	ENSMUSG00000038563	a_all	-0.940093303742306
5803	ENSMUSG00000024383	a_all	-0.425642317921569
5804	ENSMUSG00000033184	a_all	-2.43417614224141
5805	ENSMUSG00000040675	a_all	0.084490646972027
5806	ENSMUSG00000037977	a_all	1.26143132077584
5807	ENSMUSG00000020381	a_all	-1.58539920555382
5808	ENSMUSG00000026915	a_all	1.34454370683473
5809	ENSMUSG00000042198	a_all	-0.630634491279999
5810	ENSMUSG00000057388	a_all	-2.44508255319282
5811	ENSMUSG00000047649	a_all	-2.20419023975633
5812	ENSMUSG00000021222	a_all	-1.62600200259871
5813	ENSMUSG00000021134	a_all	-0.364566383602387
5814	ENSMUSG00000003955	a_all	-0.813576588827905
5815	ENSMUSG00000035273	a_all	-0.353447016231756
5816	ENSMUSG00000051373	a_all	0.111285960438503
5817	ENSMUSG00000034390	a_all	0.714500445399863
5818	ENSMUSG00000061474	a_all	-2.39656999443418
5819	ENSMUSG00000066191	a_all	0.597852905373461
5820	ENSMUSG00000044221	a_all	-0.92614872028537
5821	ENSMUSG00000090100	a_all	-1.60636707558852
5822	ENSMUSG00000011877	a_all	-1.25072112088369
5823	ENSMUSG00000026688	a_all	-2.28422395865426
5824	ENSMUSG00000033174	a_all	0.497764630514886
5825	ENSMUSG00000069089	a_all	-1.09230944879083
5826	ENSMUSG00000034659	a_all	-2.9341285525899
5827	ENSMUSG00000027263	a_all	-1.94785254590735
5828	ENSMUSG00000022120	a_all	-2.50959620471877
5829	ENSMUSG00000046432	a_all	-0.170202951822098
5830	ENSMUSG00000039768	a_all	-1.97394872151974
5831	ENSMUSG00000040746	a_all	-3.09309187544185
5832	ENSMUSG00000036330	a_all	1.40919665279268
5833	ENSMUSG00000025159	a_all	-2.25441552755924
5834	ENSMUSG00000029924	a_all	-0.817891852968065
5835	ENSMUSG00000022677	a_all	-0.955195706752329
5836	ENSMUSG00000052997	a_all	-1.2658676290599
5837	ENSMUSG00000051517	a_all	0.452440535973166
5838	ENSMUSG00000048550	a_all	-0.458496173069121
5839	ENSMUSG00000005907	a_all	-4.8849914819335
5840	ENSMUSG00000032123	a_all	-3.93897954331151
5841	ENSMUSG00000034928	a_all	-0.501034731722154
5842	ENSMUSG00000025558	a_all	-0.481656365419775
5843	ENSMUSG00000041375	a_all	-1.52496886661077
5844	ENSMUSG00000026563	a_all	0.223917159970035
5845	ENSMUSG00000020099	a_all	-1.36893400053815
5846	ENSMUSG00000021427	a_all	-1.83570073757961
5847	ENSMUSG00000034135	a_all	-0.892631170230957
5848	ENSMUSG00000036323	a_all	-3.01446139752257
5849	ENSMUSG00000042787	a_all	-1.12291528244231
5850	ENSMUSG00000028111	a_all	-1.75739249440264
5851	ENSMUSG00000039756	a_all	-3.03099487809184
5852	ENSMUSG00000046139	a_all	-1.39275302435095
5853	ENSMUSG00000005225	a_all	-0.771037190732087
5854	ENSMUSG00000052423	a_all	-2.18229236839813
5855	ENSMUSG00000002028	a_all	-0.064496791444959
5856	ENSMUSG00000041849	a_all	-0.010432307731454
5857	ENSMUSG00000027378	a_all	-0.809595127544899
5858	ENSMUSG00000032314	a_all	-2.51280811030085
5859	ENSMUSG00000033955	a_all	-0.064984929003328
5860	ENSMUSG00000031749	a_all	0.440940187821362
5861	ENSMUSG00000026634	a_all	-2.68408076485804
5862	ENSMUSG00000029199	a_all	-2.34195335013418
5863	ENSMUSG00000045211	a_all	-3.49662387718444
5864	ENSMUSG00000026358	a_all	1.78034651481703
5865	ENSMUSG00000034793	a_all	-0.943582842236959
5866	ENSMUSG00000040565	a_all	-1.5711310280738
5867	ENSMUSG00000036948	a_all	-0.744200016863352
5868	ENSMUSG00000039879	a_all	-1.75503102024074
5869	ENSMUSG00000030532	a_all	-1.36089947512009
5870	ENSMUSG00000022223	a_all	-1.79484070183968
5871	ENSMUSG00000022329	a_all	-1.41415894863997
5872	ENSMUSG00000010376	a_all	-2.34379011181657
5873	ENSMUSG00000028089	a_all	-1.31203064461206
5874	ENSMUSG00000031103	a_all	-1.54682020456025
5875	ENSMUSG00000023156	a_all	-1.922390475039
5876	ENSMUSG00000061244	a_all	-2.61247958054218
5877	ENSMUSG00000040374	a_all	-1.41823239245807
5878	ENSMUSG00000020255	a_all	-0.364935545544409
5879	ENSMUSG00000054737	a_all	-0.30012263403397
5880	ENSMUSG00000028188	a_all	-0.341112885104214
5881	ENSMUSG00000030929	a_all	-2.18098035024085
5882	ENSMUSG00000059714	a_all	-0.812701100896239
5883	ENSMUSG00000062937	a_all	-0.971187062820602
5884	ENSMUSG00000030591	a_all	-2.42992711017186
5885	ENSMUSG00000015468	a_all	-0.583767892317542
5886	ENSMUSG00000022620	a_all	-1.81602043726671
5887	ENSMUSG00000017499	a_all	0.621437993517873
5888	ENSMUSG00000046794	a_all	0.303740002164834
5889	ENSMUSG00000040219	a_all	-1.73300136605698
5890	ENSMUSG00000059866	a_all	-3.41852778075409
5891	ENSMUSG00000030842	a_all	-4.31126697403434
5892	ENSMUSG00000029439	a_all	-4.65661557351215
5893	ENSMUSG00000029312	a_all	-0.07725017525575
5894	ENSMUSG00000045273	a_all	-1.27608547449744
5895	ENSMUSG00000024736	a_all	-3.26048969246756
5896	ENSMUSG00000052056	a_all	-2.20274541324529
5897	ENSMUSG00000023235	a_all	-2.45896471092362
5898	ENSMUSG00000029148	a_all	-1.03046008516201
5899	ENSMUSG00000040329	a_all	0.559729941689277
5900	ENSMUSG00000051506	a_all	-2.18573235337832
5901	ENSMUSG00000032067	a_all	-1.20007689000551
5902	ENSMUSG00000011256	a_all	2.777123137805
5903	ENSMUSG00000020736	a_all	-1.82536793784945
5904	ENSMUSG00000039662	a_all	-0.449283704296054
5905	ENSMUSG00000009681	a_all	-1.33306002198522
5906	ENSMUSG00000023939	a_all	-3.2510258226514
5907	ENSMUSG00000035898	a_all	-1.85083298027437
5908	ENSMUSG00000026715	a_all	-1.42293653132365
5909	ENSMUSG00000070283	a_all	-2.10772592156595
5910	ENSMUSG00000022853	a_all	-1.15490419868739
5911	ENSMUSG00000022439	a_all	-0.458732649726342
5912	ENSMUSG00000052738	a_all	-1.70152253446296
5913	ENSMUSG00000034329	a_all	2.23081577939046
5914	ENSMUSG00000025237	a_all	-0.971906352994844
5915	ENSMUSG00000017491	a_all	1.01969761905527
5916	ENSMUSG00000034259	a_all	-0.915034297687659
5917	ENSMUSG00000039148	a_all	-1.89158685129199
5918	ENSMUSG00000032185	a_all	-0.853955044502095
5919	ENSMUSG00000034055	a_all	-2.97004111224941
5920	ENSMUSG00000006021	a_all	-0.773904723337502
5921	ENSMUSG00000043154	a_all	-0.867536677044635
5922	ENSMUSG00000031983	a_all	-2.33081441294119
5923	ENSMUSG00000018623	a_all	0.352149099062221
5924	ENSMUSG00000020630	a_all	-1.50066291797282
5925	ENSMUSG00000061650	a_all	-0.63733230174909
5926	ENSMUSG00000026662	a_all	0.175155377285112
5927	ENSMUSG00000068184	a_all	-1.66838498329893
5928	ENSMUSG00000022295	a_all	-0.582379923780439
5929	ENSMUSG00000042389	a_all	-1.90924209558861
5930	ENSMUSG00000027395	a_all	-0.797577887840752
5931	ENSMUSG00000024370	a_all	-2.51038809106479
5932	ENSMUSG00000028882	a_all	-2.70828983660782
5933	ENSMUSG00000033429	a_all	-2.81947161518068
5934	ENSMUSG00000028991	a_all	-1.43969432049742
5935	ENSMUSG00000039988	a_all	-4.21659888648072
5936	ENSMUSG00000028464	a_all	-0.793651447791106
5937	ENSMUSG00000038028	a_all	-1.63817643045057
5938	ENSMUSG00000026785	a_all	-1.01481768614888
5939	ENSMUSG00000036501	a_all	-4.33839041689288
5940	ENSMUSG00000024127	a_all	-3.88037922599231
5941	ENSMUSG00000006932	a_all	-0.706087865773738
5942	ENSMUSG00000029638	a_all	-0.506651669479848
5943	ENSMUSG00000090247	a_all	-2.35410483111168
5944	ENSMUSG00000005374	a_all	-0.111508563362735
5945	ENSMUSG00000037287	a_all	-2.6469822959553
5946	ENSMUSG00000025364	a_all	-0.766773365314319
5947	ENSMUSG00000019890	a_all	0.875480964033903
5948	ENSMUSG00000020492	a_all	0.372780763402863
5949	ENSMUSG00000022528	a_all	-0.019723208311132
5950	ENSMUSG00000051043	a_all	1.11486083777236
5951	ENSMUSG00000028796	a_all	0.032163129776528
5952	ENSMUSG00000027806	a_all	-1.53911262963594
5953	ENSMUSG00000025266	a_all	-1.13878476313572
5954	ENSMUSG00000021113	a_all	0.076836072547282
5955	ENSMUSG00000019779	a_all	0.833721476276174
5956	ENSMUSG00000056130	a_all	-1.74198728584452
5957	ENSMUSG00000018168	a_all	0.785636990079827
5958	ENSMUSG00000036435	a_all	-1.90082639720435
5959	ENSMUSG00000022257	a_all	-0.868377621366617
5960	ENSMUSG00000034800	a_all	-1.20594057894002
5961	ENSMUSG00000025049	a_all	-1.08323588400326
5962	ENSMUSG00000037369	a_all	-1.1805191855891
5963	ENSMUSG00000048271	a_all	-3.21072857108411
5964	ENSMUSG00000030336	a_all	-0.787984585087232
5965	ENSMUSG00000052748	a_all	-1.72830498722818
5966	ENSMUSG00000027427	a_all	-1.47395511935425
5967	ENSMUSG00000017858	a_all	-2.50912620704843
5968	ENSMUSG00000025785	a_all	-1.06488422378953
5969	ENSMUSG00000034664	a_all	-0.039526217022341
5970	ENSMUSG00000010453	a_all	-2.07878898569823
5971	ENSMUSG00000040859	a_all	-0.971136864953581
5972	ENSMUSG00000034731	a_all	-0.311421691258523
5973	ENSMUSG00000018470	a_all	0.001370278565055
5974	ENSMUSG00000024317	a_all	-0.12848440608003
5975	ENSMUSG00000028438	a_all	-0.984811906390049
5976	ENSMUSG00000022394	a_all	-1.73065378526916
5977	ENSMUSG00000066839	a_all	-3.11194486066127
5978	ENSMUSG00000059486	a_all	-0.800501354866375
5979	ENSMUSG00000041632	a_all	-2.2977390942165
5980	ENSMUSG00000018841	a_all	-1.1241132910597
5981	ENSMUSG00000018412	a_all	-3.23426789165592
5982	ENSMUSG00000026027	a_all	0.044603799135201
5983	ENSMUSG00000025894	a_all	-0.836606681461417
5984	ENSMUSG00000024228	a_all	-1.0262279590367
5985	ENSMUSG00000024487	a_all	-3.11386054874351
5986	ENSMUSG00000046441	a_all	0.113302853035676
5987	ENSMUSG00000037349	a_all	-1.82359546395592
5988	ENSMUSG00000027288	a_all	-2.7881966601722
5989	ENSMUSG00000019866	a_all	-1.50909615792569
5990	ENSMUSG00000056429	a_all	-0.307327848230336
5991	ENSMUSG00000043207	a_all	-1.59734759715421
5992	ENSMUSG00000025139	a_all	-2.65946698045845
5993	ENSMUSG00000026274	a_all	0.834189608196884
5994	ENSMUSG00000029378	a_all	2.47526562343552
5995	ENSMUSG00000024581	a_all	-2.50297752791579
5996	ENSMUSG00000022948	a_all	-1.47209250586102
5997	ENSMUSG00000054733	a_all	0.789979354045198
5998	ENSMUSG00000003423	a_all	-5.32092787908644
5999	ENSMUSG00000089687	a_all	0.75253903838442
6000	ENSMUSG00000031986	a_all	-0.976903673400323
6001	ENSMUSG00000045248	a_all	-0.409603340960163
6002	ENSMUSG00000029833	a_all	-0.743341452163104
6003	ENSMUSG00000044600	a_all	-1.78592648365566
6004	ENSMUSG00000074406	a_all	-0.611791663858049
6005	ENSMUSG00000063808	a_all	-2.21355046086665
6006	ENSMUSG00000001847	a_all	-0.434493100159782
6007	ENSMUSG00000038456	a_all	1.97045355098329
6008	ENSMUSG00000021028	a_all	-0.753205538174442
6009	ENSMUSG00000018906	a_all	-0.295511337514037
6010	ENSMUSG00000033554	a_all	-0.248401016598637
6011	ENSMUSG00000022070	a_all	-1.39992506565386
6012	ENSMUSG00000034334	a_all	-2.76408030663818
6013	ENSMUSG00000002343	a_all	-0.562258351411207
6014	ENSMUSG00000024991	a_all	-2.84271485356442
6015	ENSMUSG00000032279	a_all	-1.42158739855806
6016	ENSMUSG00000018042	a_all	-2.01817608450331
6017	ENSMUSG00000004070	a_all	-1.04856876070806
6018	ENSMUSG00000022500	a_all	-0.963611344915528
6019	ENSMUSG00000021179	a_all	-1.58959766647697
6020	ENSMUSG00000034175	a_all	-0.678432896629391
6021	ENSMUSG00000038025	a_all	-2.1790033262971
6022	ENSMUSG00000046402	a_all	0.818457345597799
6023	ENSMUSG00000028911	a_all	-3.81876081409026
6024	ENSMUSG00000050965	a_all	0.333612104696326
6025	ENSMUSG00000020368	a_all	-2.79404747273864
6026	ENSMUSG00000019054	a_all	-1.3919224198531
6027	ENSMUSG00000049680	a_all	-1.97937433700034
6028	ENSMUSG00000044768	a_all	0.460420333869189
6029	ENSMUSG00000062729	a_all	-2.33619154694282
6030	ENSMUSG00000056050	a_all	-1.76021196571778
6031	ENSMUSG00000024350	a_all	-1.11695989434876
6032	ENSMUSG00000037847	a_all	-0.431164813066146
6033	ENSMUSG00000040522	a_all	1.38675851276813
6034	ENSMUSG00000051220	a_all	0.192748048407949
6035	ENSMUSG00000022309	a_all	1.8403463949231
6036	ENSMUSG00000049439	a_all	-1.50286222000953
6037	ENSMUSG00000029004	a_all	-0.378166713720731
6038	ENSMUSG00000039068	a_all	-1.65151610770526
6039	ENSMUSG00000027822	a_all	0.107375125613322
6040	ENSMUSG00000035172	a_all	0.728814020332116
6041	ENSMUSG00000020628	a_all	-1.28048989420017
6042	ENSMUSG00000026576	a_all	1.92045652846499
6043	ENSMUSG00000031990	a_all	-0.025448184649596
6044	ENSMUSG00000019849	a_all	0.689109804703284
6045	ENSMUSG00000031479	a_all	-1.74214348114024
6046	ENSMUSG00000038416	a_all	-2.34392698271587
6047	ENSMUSG00000025651	a_all	-1.69320038533284
6048	ENSMUSG00000035212	a_all	-2.21966866196413
6049	ENSMUSG00000055612	a_all	1.95773848129603
6050	ENSMUSG00000032458	a_all	-3.33814960948644
6051	ENSMUSG00000021079	a_all	-0.89414925566856
6052	ENSMUSG00000028953	a_all	-2.13160389775216
6053	ENSMUSG00000022477	a_all	-4.83219260679575
6054	ENSMUSG00000033943	a_all	0.113413070434444
6055	ENSMUSG00000020677	a_all	-0.349349926465263
6056	ENSMUSG00000048307	a_all	0.700959590371109
6057	ENSMUSG00000008167	a_all	-0.373047325776905
6058	ENSMUSG00000007850	a_all	-3.29205161562158
6059	ENSMUSG00000061353	a_all	-1.06491637639458
6060	ENSMUSG00000026836	a_all	0.450709892515105
6061	ENSMUSG00000041444	a_all	0.9561509582408
6062	ENSMUSG00000003527	a_all	-1.54201469167726
6063	ENSMUSG00000040242	a_all	0.153369113628925
6064	ENSMUSG00000030924	a_all	-2.04622014706392
6065	ENSMUSG00000025384	a_all	-0.42956589707548
6066	ENSMUSG00000020900	a_all	0.678639577377416
6067	ENSMUSG00000025484	a_all	-1.35617801181485
6068	ENSMUSG00000090626	a_all	-0.317119058604188
6069	ENSMUSG00000037239	a_all	2.23033528449174
6070	ENSMUSG00000054814	a_all	-0.055051239634539
6071	ENSMUSG00000034801	a_all	-3.77396923981057
6072	ENSMUSG00000002250	a_all	-2.25509002061958
6073	ENSMUSG00000041945	a_all	-0.713048241812038
6074	ENSMUSG00000060012	a_all	-0.50186168021277
6075	ENSMUSG00000026858	a_all	-2.72197104824547
6076	ENSMUSG00000045205	a_all	-3.09752530267426
6077	ENSMUSG00000024219	a_all	-1.87710896034874
6078	ENSMUSG00000036202	a_all	-0.48327991089095
6079	ENSMUSG00000030835	a_all	-3.09339303811315
6080	ENSMUSG00000025533	a_all	-1.03744232956592
6081	ENSMUSG00000021258	a_all	-0.96524960659799
6082	ENSMUSG00000031221	a_all	-3.87469727751738
6083	ENSMUSG00000038429	a_all	-0.464953096356173
6084	ENSMUSG00000021624	a_all	1.15235359868164
6085	ENSMUSG00000073599	a_all	0.89349054361174
6086	ENSMUSG00000033453	a_all	-0.248068340233074
6087	ENSMUSG00000020519	a_all	-1.03506326591508
6088	ENSMUSG00000058729	a_all	-0.305024803228015
6089	ENSMUSG00000029864	a_all	-1.69755046701316
6090	ENSMUSG00000038784	a_all	-1.51433404164357
6091	ENSMUSG00000020788	a_all	1.38797645343561
6092	ENSMUSG00000026708	a_all	0.035934317062391
6093	ENSMUSG00000037525	a_all	-1.43696659333141
6094	ENSMUSG00000042138	a_all	-1.39197416832567
6095	ENSMUSG00000020592	a_all	-0.136444691496381
6096	ENSMUSG00000063410	a_all	-0.62494799536427
6097	ENSMUSG00000053838	a_all	-3.29669407805932
6098	ENSMUSG00000001415	a_all	-1.10211818838444
6099	ENSMUSG00000022761	a_all	-2.55632130380353
6100	ENSMUSG00000026826	a_all	0.208179077019982
6101	ENSMUSG00000026202	a_all	-1.50779638117619
6102	ENSMUSG00000040389	a_all	-2.41686114976198
6103	ENSMUSG00000034189	a_all	-1.72428970362437
6104	ENSMUSG00000054823	a_all	-0.048448316029508
6105	ENSMUSG00000032562	a_all	-2.7776586703396
6106	ENSMUSG00000022773	a_all	-1.58183719633982
6107	ENSMUSG00000020770	a_all	-1.48149692727687
6108	ENSMUSG00000020659	a_all	-2.71134631798817
6109	ENSMUSG00000029735	a_all	0.931771497170936
6110	ENSMUSG00000042594	a_all	0.215245949652483
6111	ENSMUSG00000019889	a_all	0.365289882787647
6112	ENSMUSG00000034121	a_all	-1.90381428954275
6113	ENSMUSG00000039783	a_all	0.972717506328275
6114	ENSMUSG00000045767	a_all	-0.762816381018887
6115	ENSMUSG00000001150	a_all	-0.737861209241724
6116	ENSMUSG00000025227	a_all	-2.94366304816838
6117	ENSMUSG00000022132	a_all	-0.434132370698682
6118	ENSMUSG00000003923	a_all	-1.55817653688731
6119	ENSMUSG00000024505	a_all	0.505165635069316
6120	ENSMUSG00000028060	a_all	-1.27193390714858
6121	ENSMUSG00000032519	a_all	-1.51822076786747
6122	ENSMUSG00000034639	a_all	-1.01124044030543
6123	ENSMUSG00000038780	a_all	-1.08689973438805
6124	ENSMUSG00000032815	a_all	-0.086001755989849
6125	ENSMUSG00000039887	a_all	-1.14891494176563
6126	ENSMUSG00000021666	a_all	-0.288735173319583
6127	ENSMUSG00000016534	a_all	-1.65358884815475
6128	ENSMUSG00000020241	a_all	0.449837393703518
6129	ENSMUSG00000030058	a_all	-2.15484230899778
6130	ENSMUSG00000002550	a_all	-1.09789645302144
6131	ENSMUSG00000022020	a_all	-0.951801347882718
6132	ENSMUSG00000053950	a_all	-2.35165998746312
6133	ENSMUSG00000069833	a_all	-1.95752356532245
6134	ENSMUSG00000041530	a_all	-1.84198678281309
6135	ENSMUSG00000032258	a_all	0.068151793240789
6136	ENSMUSG00000042116	a_all	0.33818044373906
6137	ENSMUSG00000021771	a_all	-3.8008806659368
6138	ENSMUSG00000031119	a_all	-0.318150135724613
6139	ENSMUSG00000022686	a_all	0.206452725452393
6140	ENSMUSG00000029598	a_all	-1.06889337636515
6141	ENSMUSG00000000439	a_all	-1.85645356831302
6142	ENSMUSG00000028455	a_all	-2.14538302206032
6143	ENSMUSG00000037098	a_all	-1.60448713347463
6144	ENSMUSG00000055991	a_all	-1.6670183932708
6145	ENSMUSG00000031917	a_all	-0.35428612587343
6146	ENSMUSG00000064345	a_all	-3.08724771035492
6147	ENSMUSG00000020528	a_all	-0.083623505794266
6148	ENSMUSG00000032393	a_all	-1.78915570310158
6149	ENSMUSG00000071645	a_all	-1.82998560441733
6150	ENSMUSG00000023031	a_all	0.125422692098253
6151	ENSMUSG00000020994	a_all	-1.26657686421003
6152	ENSMUSG00000036792	a_all	0.338188780459456
6153	ENSMUSG00000066149	a_all	-0.409981509496843
6154	ENSMUSG00000039000	a_all	-0.958576753304315
6155	ENSMUSG00000010911	a_all	-1.25248840069648
6156	ENSMUSG00000032311	a_all	1.4930520585042
6157	ENSMUSG00000051285	a_all	-0.040845968952891
6158	ENSMUSG00000027605	a_all	-0.809539394142591
6159	ENSMUSG00000034308	a_all	-1.45887179894074
6160	ENSMUSG00000025743	a_all	1.09655578893891
6161	ENSMUSG00000044551	a_all	-1.17170932826999
6162	ENSMUSG00000026848	a_all	-0.599394543036409
6163	ENSMUSG00000040482	a_all	-2.37514773750349
6164	ENSMUSG00000014905	a_all	0.19213671344461
6165	ENSMUSG00000002413	a_all	-0.267023137068535
6166	ENSMUSG00000052428	a_all	-1.64097509223458
6167	ENSMUSG00000027394	a_all	-1.87723229018523
6168	ENSMUSG00000029994	a_all	-1.93664364315435
6169	ENSMUSG00000037762	a_all	0.496936656852001
6170	ENSMUSG00000034210	a_all	-2.8956823026987
6171	ENSMUSG00000021484	a_all	-1.18942588841255
6172	ENSMUSG00000037104	a_all	-1.56456078220521
6173	ENSMUSG00000004266	a_all	-0.987180097914593
6174	ENSMUSG00000027708	a_all	-1.75423627567348
6175	ENSMUSG00000049288	a_all	-2.69967958929891
6176	ENSMUSG00000040813	a_all	-1.09272972343684
6177	ENSMUSG00000039384	a_all	-0.02078637035052
6178	ENSMUSG00000040699	a_all	-2.12404254000394
6179	ENSMUSG00000040506	a_all	-1.86204162349828
6180	ENSMUSG00000039834	a_all	-1.99833251076149
6181	ENSMUSG00000007739	a_all	-1.57567882692481
6182	ENSMUSG00000028869	a_all	-1.80842337669105
6183	ENSMUSG00000028717	a_all	-1.62633169738386
6184	ENSMUSG00000001440	a_all	-4.78360006829107
6185	ENSMUSG00000069633	a_all	-0.510117389848149
6186	ENSMUSG00000024642	a_all	-1.35889967245142
6187	ENSMUSG00000021594	a_all	-1.73801768710519
6188	ENSMUSG00000027905	a_all	-3.30549009621767
6189	ENSMUSG00000037152	a_all	-2.31312857344595
6190	ENSMUSG00000006423	a_all	-2.46572630840248
6191	ENSMUSG00000026764	a_all	-0.091287517992721
6192	ENSMUSG00000019806	a_all	-1.76701236804002
6193	ENSMUSG00000025722	a_all	-2.17933849645898
6194	ENSMUSG00000038876	a_all	-2.55042917502593
6195	ENSMUSG00000025351	a_all	-3.67495883543844
6196	ENSMUSG00000020864	a_all	-3.00253932398815
6197	ENSMUSG00000021945	a_all	-1.33666116255645
6198	ENSMUSG00000028057	a_all	-2.15701250713653
6199	ENSMUSG00000070371	a_all	-0.288529267815029
6200	ENSMUSG00000026878	a_all	-0.653270788987184
6201	ENSMUSG00000025176	a_all	-0.783285510805993
6202	ENSMUSG00000032905	a_all	-1.41644971691914
6203	ENSMUSG00000031605	a_all	-1.54851267953053
6204	ENSMUSG00000020086	a_all	0.527010315930765
6205	ENSMUSG00000031386	a_all	-3.24340430545653
6206	ENSMUSG00000039828	a_all	-1.82478743272595
6207	ENSMUSG00000001383	a_all	-2.77901440339408
6208	ENSMUSG00000029387	a_all	-3.57189994618292
6209	ENSMUSG00000030630	a_all	-0.378209012598406
6210	ENSMUSG00000033228	a_all	-0.794472467371527
6211	ENSMUSG00000038538	a_all	-2.96435542638663
6212	ENSMUSG00000024082	a_all	-3.88070277655496
6213	ENSMUSG00000054874	a_all	-6.09020547036887
6214	ENSMUSG00000039853	a_all	0.276641592355305
6215	ENSMUSG00000049739	a_all	-0.151474065376084
6216	ENSMUSG00000013997	a_all	-1.98457098593791
6217	ENSMUSG00000034109	a_all	-1.32558485532092
6218	ENSMUSG00000024483	a_all	-3.55373195294824
6219	ENSMUSG00000025782	a_all	-3.25976119587585
6220	ENSMUSG00000029027	a_all	-0.635283116071469
6221	ENSMUSG00000068744	a_all	0.218225519002412
6222	ENSMUSG00000045822	a_all	-0.637560121055109
6223	ENSMUSG00000020385	a_all	-0.013883103901402
6224	ENSMUSG00000020273	a_all	-1.69493680319756
6225	ENSMUSG00000031667	a_all	-1.01931025385474
6226	ENSMUSG00000034243	a_all	-3.15655150996793
6227	ENSMUSG00000020087	a_all	-0.255362653608452
6228	ENSMUSG00000021994	a_all	1.35557579754653
6229	ENSMUSG00000031822	a_all	-1.19047329510819
6230	ENSMUSG00000025995	a_all	-1.83033486366652
6231	ENSMUSG00000026849	a_all	-2.20706016415898
6232	ENSMUSG00000039438	a_all	0.507599502978305
6233	ENSMUSG00000030468	a_all	0.960471780279658
6234	ENSMUSG00000038827	a_all	-0.894208481701373
6235	ENSMUSG00000037259	a_all	-0.718279300394468
6236	ENSMUSG00000064037	a_all	-0.542028843944767
6237	ENSMUSG00000021969	a_all	-0.472907012229105
6238	ENSMUSG00000036916	a_all	-0.921185980066077
6239	ENSMUSG00000022721	a_all	-1.19141162831685
6240	ENSMUSG00000032504	a_all	-0.834576369864956
6241	ENSMUSG00000026960	a_all	-2.17735049103466
6242	ENSMUSG00000032580	a_all	-3.61141398786941
6243	ENSMUSG00000001418	a_all	-2.08095359251699
6244	ENSMUSG00000021171	a_all	-1.28244723978898
6245	ENSMUSG00000032127	a_all	-0.754139954589451
6246	ENSMUSG00000056919	a_all	0.035447897472869
6247	ENSMUSG00000027079	a_all	-1.08658967118718
6248	ENSMUSG00000021009	a_all	-0.0239799490121
6249	ENSMUSG00000026154	a_all	-2.23535114209403
6250	ENSMUSG00000036427	a_all	-1.71469471658258
6251	ENSMUSG00000049339	a_all	-2.04838142624982
6252	ENSMUSG00000032243	a_all	0.042522733570878
6253	ENSMUSG00000036941	a_all	-1.45961389881495
6254	ENSMUSG00000058290	a_all	1.16988041769308
6255	ENSMUSG00000028719	a_all	-1.26682730543492
6256	ENSMUSG00000032217	a_all	-2.77369719530228
6257	ENSMUSG00000001313	a_all	-1.45307041648356
6258	ENSMUSG00000020072	a_all	-1.24059110776458
6259	ENSMUSG00000004535	a_all	-2.24230382758789
6260	ENSMUSG00000003581	a_all	-1.56118734505418
6261	ENSMUSG00000027371	a_all	-1.44907277718187
6262	ENSMUSG00000029613	a_all	-0.519447481949496
6263	ENSMUSG00000018507	a_all	-0.542176882378749
6264	ENSMUSG00000030265	a_all	-0.495454095879248
6265	ENSMUSG00000022130	a_all	-1.60777138638943
6266	ENSMUSG00000031534	a_all	-0.084504067724247
6267	ENSMUSG00000021007	a_all	-3.33823355950331
6268	ENSMUSG00000002635	a_all	-1.61737260279313
6269	ENSMUSG00000000346	a_all	-1.7269950077254
6270	ENSMUSG00000019988	a_all	-2.27369975081996
6271	ENSMUSG00000032182	a_all	-1.48117761748141
6272	ENSMUSG00000022617	a_all	-2.04524282645156
6273	ENSMUSG00000010476	a_all	1.54002896859854
6274	ENSMUSG00000033931	a_all	-2.52012144760162
6275	ENSMUSG00000031634	a_all	-1.94324211762726
6276	ENSMUSG00000010830	a_all	0.112004514180955
6277	ENSMUSG00000022095	a_all	-0.438362591723864
6278	ENSMUSG00000002718	a_all	-2.11726131173018
6279	ENSMUSG00000020571	a_all	-3.40326162230899
6280	ENSMUSG00000063802	a_all	-1.12365766021383
6281	ENSMUSG00000007659	a_all	-0.913635054497947
6282	ENSMUSG00000022706	a_all	-2.78140009475734
6283	ENSMUSG00000001763	a_all	-1.03614486961148
6284	ENSMUSG00000029916	a_all	-1.82473937313355
6285	ENSMUSG00000021911	a_all	-0.496695189536033
6286	ENSMUSG00000024989	a_all	1.01209735864222
6287	ENSMUSG00000017707	a_all	-1.53409210349137
6288	ENSMUSG00000042558	a_all	-0.707892130310185
6289	ENSMUSG00000026866	a_all	1.00259294322391
6290	ENSMUSG00000030268	a_all	-0.505084401728789
6291	ENSMUSG00000021893	a_all	-1.23582438766353
6292	ENSMUSG00000049526	a_all	0.765829920897649
6293	ENSMUSG00000059970	a_all	-0.007539163195034
6294	ENSMUSG00000021785	a_all	-0.015018527908527
6295	ENSMUSG00000029104	a_all	-0.879857065914339
6296	ENSMUSG00000026335	a_all	-0.88611316604494
6297	ENSMUSG00000033701	a_all	-1.26295778668788
6298	ENSMUSG00000058392	a_all	0.99544492115945
